post_id,url,post_date,post_type,is_urgent,seller_type,property_type,project_name,price,price_per_m2,area,area_used,floors,bedrooms,bathrooms,frontage,acces_road,house_direction,balcony_direction,floors_apartment,year_built,address_full,street,ward,district,city,legal_status,furniture_state,has_garage,has_pool,has_elevator,has_security,has_parking,management_fee,has_swimming_pool,has_gym,has_supermarket,building_density,crawled_at,source
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/cho-thue-va-ban-can-ho-cao-cap-the-antonia-id22693856,,,,,Cho thuê và bán căn hộ cao cấp The Antonia - Mogi.vn,,55.0,0.4783,115.0,,,3,2,,,,,,,"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",,Phường Tân Phú,Quận 7,TPHCM,Hợp đồng mua bán,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-my-khanh-3pn-2wc-o-phu-my-hung-lau-trung-gia-cuc-tot-id22683590,,,,,Bán căn hộ Mỹ Khánh 3PN + 2WC ở Phú Mỹ Hưng lầu trung giá cực tốt - Mogi.vn,,8000.0,67.7966,118.0,,,3,2,,,,,,,"Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",,Phường Tân Phong,Quận 7,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-nhanh-can-ho-my-phuc-phu-my-hung-dien-tich-id22671193,,,,,BÁN NHANH Căn hộ MỸ PHÚC - Phú Mỹ Hưng 📐 Diện tích - Mogi.vn,,8000.0,74.0741,108.0,,,3,2,,,,,,,"Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",,Phường Tân Phong,Quận 7,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-the-antonia-2-phong-ngu-view-biet-thu-gia-chi-7-5-ty-id22692841,,,,,Bán căn hộ The Antonia 2 phòng ngủ – View biệt thự – Giá chỉ 7.5 tỷ - Mogi.vn,,7000.0,86.4198,81.0,,,2,2,,,,,,,"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",,Phường Tân Phú,Quận 7,TPHCM,Hợp đồng mua bán,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/sieu-giam-gia-can-ho-72m2-2pn2wc-ke-ben-dam-sen-gia-chi-3-9ty-id22201933,,,,,"Siêu Giảm Giá. Căn hộ 72m2 2PN2WC kế bện ĐẦM SEN Giá chỉ 3,9tỷ - Mogi.vn",,3000.0,41.6667,72.0,,,2,2,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/chuyen-ban-sang-nhuong-can-ho-carillon-7-tan-phu-gia-tot-nhat-1-2-3pn-id22109384,,,,,Chuyên Bán Sang Nhượng Căn Hộ Carillon 7 Tân Phú. Giá Tốt Nhất 1-2-3PN - Mogi.vn,,3000.0,45.4545,66.0,,,2,1,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ro-hang-ban-quan-ly-ban-gap-can-2pn-72m2-quan-tan-phu-moi-ra-so-hong-id22079300,,,,,Rồ Hàng Ban Quản Lý. Bán Gấp Căn 2PN 72m2 Quận Tân Phú. Mới ra sổ hồng - Mogi.vn,,3000.0,42.0757,71.3,,,2,2,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/can-ho-2pn-quan-tan-phu-dt-72m2-da-co-so-hong-cong-vien-va-ho-boi-id22073549,,,,,Căn hộ 2PN Quận Tân Phú. DT 72m2. Đã có sổ hồng. Công Viên và Hồ Bơi - Mogi.vn,,3000.0,41.6667,72.0,,,2,2,,,,,,,"Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",,Phường Tân Thới Hòa,Quận Tân Phú,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/huyen-binh-chanh/mua-can-ho-chung-cu/chung-cu-cao-cap-view-song-thuoc-tp-hcm-id22692097,,,,,chung cư cao cấp view sông thuộc TP.HCM - Mogi.vn,,2000.0,23.5294,85.0,,,2,2,,,,,,,"Huỳnh Bá Chánh, Xã Tân Kiên, Huyện Bình Chánh, TPHCM",,Xã Tân Kiên,Huyện Bình Chánh,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
,https://mogi.vn/huyen-binh-chanh/mua-can-ho-chung-cu/can-ho-chung-cu-cao-cap-thuoc-dia-phan-sai-gon-id22692360,,,,,căn hộ chung cư cao cấp thuộc địa phận Sài Gòn - Mogi.vn,,2000.0,23.5294,85.0,,,2,2,,,,,,,"Huỳnh Bá Chánh, Xã Tân Kiên, Huyện Bình Chánh, TPHCM",,Xã Tân Kiên,Huyện Bình Chánh,TPHCM,Sổ hồng,,,,,,,,,,,,,mogi.vn
